ID,n,obs_mean,pred_mean,R2_adj,RMSPE,RMSE_perc,MAE,MAE_perc,RMSPE_adj,MAE_adj,DW,CCC,Cb,r,mean_bias,slope_bias,random_error,mean_bias_perc_MSPE,slope_bias_perc_MSPE,random_error_perc_MSPE,Model,Parity,maxDIM,Parity_class,Lac_len_group
1048_1,398,29.8962560988029,29.8969866542201,0.952817660916109,1.32444307479639,4.43013021570088,1.04562396657056,3.49750805958753,1.331149158554,1.05623943831239,2.01392382422408,0.976011474389231,0.999697713925578,0.976306598278257,5.33711217573203e-07,1.33763871668094e-05,1.75413554827771,3.04256410435678e-05,0.000762556867827698,99.9992070174905,Dijkstra,1,445,Primiparous,Group2
1138_5,507,28.0611705476834,28.0501592607571,0.992551169194064,1.35315218273652,4.82215159355933,1.07690396917695,3.83770152191979,1.35852185535265,1.0854678178384,1.94249316502924,0.996288562784757,0.999996730755269,0.996291819906541,0.00012124843977435,0.000387699309352906,1.83051188189551,0.00662190390252876,0.0211739431401312,99.9722041529595,Dijkstra,5,578,Multiparous,Group2
1300_2,354,29.9454194891984,29.9421968344574,0.977460740187838,1.34720502397622,4.49886843115412,1.09024953749344,3.64078899574843,1.354881468011,1.10270953220765,2.05364327960702,0.988713442954669,0.999949066575276,0.988763804081453,1.03855035795648e-05,0.000116982681636615,1.81483400844155,0.000572216230786518,0.00644546397202322,99.9929823197974,Dijkstra,2,396,Multiparous,Group1
1389_5,339,19.6943893794674,19.6939780767327,0.91917075864187,1.39852808943379,7.10114978681108,1.10909392038898,5.63152225245065,1.40685273491385,1.12233683287124,1.94373659467243,0.958287079720885,0.99914399861343,0.959108077565151,1.69169939581309e-07,2.91941702600324e-06,1.95587772834838,8.64929693652706e-06,0.000149263544113984,99.9998420871593,Dijkstra,5,383,Multiparous,Group1
1429_2,294,23.5375253769716,23.5378790125977,0.921538456043977,1.37506090080165,5.8419943421366,1.08891518711785,4.6262942670397,1.38451160240783,1.10393470694017,2.17831514854498,0.959587928602513,0.999168641696708,0.96038635377209,1.25058156065844e-07,3.08759544966951e-06,1.89078926825983,6.61406036507131e-06,0.000163296368101585,99.9998300895715,Dijkstra,2,333,Multiparous,Group1
1514_3,403,4.39838566662247,4.40955402988082,0.76797408844925,1.43599635396716,32.6482592207487,1.16496307654782,26.4861511665119,1.44317638050053,1.17664190438289,1.99396759718127,0.869121408315968,0.99061445067437,0.877355875158398,0.000124732337870406,0.000302438462528318,2.06165835780658,0.00604884405326618,0.0146666303765114,99.9792845255703,Dijkstra,3,454,Multiparous,Group2
1560_1,352,30.3495966151383,30.3493416065485,0.767823281699482,1.31619567426323,4.33678144376624,1.07054554729864,3.52737982278371,1.32373840463389,1.08285066853195,1.9201503493821,0.870084701588714,0.991676493377087,0.877387643449831,6.50293808972022e-08,1.03113565494174e-05,1.7323606765633,3.75377900632169e-06,0.00059521639615619,99.9994010298249,Dijkstra,1,401,Primiparous,Group2
1670_2,291,29.94993304627,29.9503288684375,0.926625234282639,1.38551651702861,4.62610889609704,1.10602899658813,3.69292644120243,1.39513827511102,1.1214440348681,1.95632253538371,0.962306674725641,0.999271681666546,0.963008051144553,1.56675188296706e-07,5.73814435637121e-06,1.91965012413953,8.16162826825934e-06,0.000298915237922818,99.9996929231335,Dijkstra,2,326,Multiparous,Group1
1767_5,290,38.8322489042092,38.8330907875934,0.939557237552982,1.43939637090667,3.70670360724498,1.14065117247054,2.93738118357316,1.44942712899467,1.15660433572187,1.9419558469685,0.969140266448935,0.999493171135001,0.969631703784831,7.08767632467721e-07,3.28866784282017e-05,2.07182831713325,3.42092119250053e-05,0.0015873006897096,99.9983784900988,Dijkstra,5,328,Multiparous,Group1
1856_7,317,11.765625265834,11.7665722900685,0.807298382619882,1.27994855478612,10.8787125704482,1.01297817366305,8.60964165333925,1.2881011757771,1.02592358163318,1.93735770796377,0.894343290313601,0.994248844981512,0.899516549431074,8.96854900670999e-07,1.79373589901839e-05,1.63824946868518,5.47440794089668e-05,0.00109489751821738,99.9988503584025,Dijkstra,7,361,Multiparous,Group1
1966_2,328,32.0091247887042,32.0097535530152,0.98969508984064,1.37496508672212,4.29554102399994,1.12878439360893,3.52644566529127,1.3834264901957,1.14272000340657,2.16294399866995,0.994868057807305,0.999986263688572,0.994881723812498,3.95344558871222e-07,2.21080781983187e-06,1.89052638355239,2.09118485367929e-05,0.000116941228189107,99.9998621469232,Dijkstra,2,373,Multiparous,Group1
1001_8,327,29.7714622342953,29.8058599522529,0.969793631720862,1.72636530230732,5.79872526489019,1.33965328862016,4.49979002736703,1.73433931842284,1.35205748573701,1.24662197119478,0.984599438382364,0.999656081149505,0.984938177188071,0.00118320300069691,0.0111532940483623,2.96800065996161,0.039700306990894,0.374229272085085,99.5860704209249,Wood,8,373,Multiparous,Group1
1063_1,449,10.8348976623237,10.9466904434138,0.867805629657121,1.99049081037555,18.3711085458343,1.59905957030785,14.7584187700109,1.9971740663718,1.60981557638616,1.01882836294509,0.926392918442117,0.992678981085251,0.933225076881686,0.0124976259038687,0.0631661734118369,3.8863898668738,0.315433029353392,1.59427859220763,98.0902883784389,Wood,1,509,Primiparous,Group2
1141_4,276,15.3610497628861,15.3639794382654,0.882140505206791,1.36473331470626,8.88437532442349,1.07091538187019,6.97162888214604,1.37221136144979,1.08268368276986,1.98135278781635,0.937676650397781,0.997863070285631,0.939684690535123,8.58299782818589e-06,0.000145069258237023,1.86234336801308,0.000460832835423574,0.0077889659236104,99.991750201241,Wood,4,315,Multiparous,Group1
1313_5,327,15.5038845979849,15.5211770781017,0.921892787218107,1.4038484234456,9.05481729158419,1.131849910341,7.3004278585001,1.41033274628118,1.14233000210341,1.79938587094764,0.959170035104741,0.998643746706484,0.960472679339427,0.000299029868590321,0.00314848586791517,1.96734288027418,0.0151730934550738,0.159757520347593,99.8250693861972,Wood,5,365,Multiparous,Group1
1404_1,298,16.2652589411418,16.2648939166421,0.53744468496359,1.33571727259907,8.21208735398902,1.03839729140835,6.38414239309651,1.34249187534229,1.04895726386335,1.85383793179154,0.702361170214588,0.955293859782864,0.735230487479771,1.33242885381556e-07,1.66975185432328e-05,1.78412380155808,7.46818288692472e-06,0.000935885783932002,99.9990566460332,Wood,1,339,Primiparous,Group1
1450_6,359,18.1196515305864,18.1447394027073,0.898703024051756,1.65623887977329,9.14056695283307,1.31004207024706,7.22995179038448,1.66320277403225,1.32108175061431,1.4962627112398,0.946014266992545,0.997400086026605,0.948480234006428,0.000629401327558688,0.00878817895491633,2.7337096465902,0.0229446640823963,0.320370811416405,99.6566845245012,Wood,6,405,Multiparous,Group2
1517_1,289,36.0840843989202,36.082670391448,0.874305125204561,1.37879926476742,3.82107316212983,1.08294560682422,3.00117246942428,1.38601186462393,1.09430517612657,2.05031064612773,0.93367158698065,0.998028067968596,0.93551636166011,1.99941713153601e-06,0.00019381241712278,1.90089160068892,0.000105172288152828,0.0101948188098067,99.9897000089021,Wood,1,325,Primiparous,Group1
1581_2,341,49.2168970992404,49.2000825276238,0.97536718209111,1.71397973131276,3.48250262070912,1.33462765210668,2.71172652232739,1.72156934658028,1.34647345966976,1.00040776616954,0.987690236401827,0.999984366643108,0.987705677557188,0.000282729818651187,0.00576650898021092,2.93167728055207,0.00962410274710156,0.19629155206336,99.7940843451886,Wood,2,390,Multiparous,Group1
1687_1,358,35.4110854284097,35.402680489087,0.927154571956492,1.60519397162132,4.5330267406418,1.28890999397138,3.63984887324948,1.61196221234284,1.29980219110353,1.20781796324932,0.962743692808572,0.999588471377706,0.963140052507457,7.06430050184205e-05,0.00263597371204047,2.57394106981238,0.00274166333984029,0.102302450033087,99.8949558866271,Wood,1,406,Primiparous,Group2
1776_4,288,20.6601851603285,20.6657168586045,0.727072290899026,1.65160450784389,7.99414184832809,1.34871010324187,6.52806396833098,1.66027440735023,1.36290705169705,1.51784626447573,0.841158360751021,0.985068357887205,0.853908618641609,3.05996858168792e-05,0.00183844662771853,2.72592840401673,0.00112177265262765,0.0673967426538925,99.9314814846935,Wood,4,322,Multiparous,Group1
1876_4,336,22.2232833948446,22.2679420713626,0.86960231113293,2.26540603321762,10.1938403653852,1.82717164292175,8.22187977563035,2.27558768466788,1.84363264871384,0.761512444165044,0.928790368454633,0.995081586146323,0.933381123101255,0.00199439738833722,0.0304530329618463,5.09961706498862,0.0388615028152632,0.593387573159012,99.3677509240255,Wood,4,380,Multiparous,Group1
1970_3,365,20.6430792437353,20.7222228810749,0.900273157303792,2.3075599597419,11.1783708839958,1.88222356501955,9.11793992938702,2.317101943768,1.8978221028512,0.736924960829828,0.946097280975753,0.996140902206822,0.949762507371996,0.00626371533134128,0.0596512056622162,5.25891804681049,0.11763214675867,1.12024557432862,98.7621222789129,Wood,3,411,Multiparous,Group2
1002_1,351,45.2490598253388,45.2348061764299,0.964986979130486,1.75058887085948,3.8687850700473,1.38469555983814,3.06016426680038,1.75811832010552,1.3966325905264,1.4017263023117,0.982416286825139,0.99994698021169,0.982468377090514,0.000203166507219959,0.00481965209753927,3.05953857617227,0.00662954599526759,0.157270534888073,99.8360999191156,Wood,1,400,Primiparous,Group2
1077_3,385,46.7156036804454,46.7117341452503,0.981583531075374,1.66816628106396,3.57089740822987,1.30096216864668,2.78485573588178,1.67470386175802,1.31117914902872,1.40393967455563,0.990766129456589,0.999967675072967,0.990798156934716,1.49733026262321e-05,0.000218578804920252,2.78254518917123,0.000538070181582293,0.00785469580020611,99.9916072340187,Wood,3,438,Multiparous,Group2
1152_5,368,14.8198362663864,14.8134264629223,0.929936391947116,1.41326423652414,9.53630128646986,1.12253028188026,7.57451203712908,1.41906028642307,1.13175655816969,2.07172483584837,0.96402492479167,0.99946924188962,0.964536860553169,4.10855804486876e-05,0.000335705793359368,1.99693901086434,0.00205703977321202,0.0168078474612369,99.9811351127654,Wood,5,419,Multiparous,Group2
1316_3,395,16.1684276947053,16.2005257411933,0.967113359050628,1.49410944017343,9.24090745485852,1.18454392581192,7.3262777814804,1.49981579871553,1.19360931299925,1.79979775360793,0.983238432763647,0.999690553477775,0.983542786658438,0.00103028458834482,0.00416293156072556,2.22716980306632,0.0461521974462264,0.18648094081888,99.7673668617359,Wood,3,443,Multiparous,Group2
1407_1,311,52.2981636943164,52.2956918446694,0.887902249681764,1.75951023297095,3.36438243464018,1.4050517332758,2.68661772043918,1.76805851114292,1.4187373021064,1.18367562500681,0.94131778685514,0.998552606821539,0.942682218667896,6.11004067738161e-06,0.000669479486912879,3.09520067040189,0.000197360623112268,0.0216248787323343,99.9781777606443,Wood,1,347,Primiparous,Group1
1456_1,339,52.9332276856487,52.9273292794966,0.904236014287599,2.02822596922779,3.83166879842033,1.56255276487069,2.95193176987076,2.03726042805881,1.57650412884275,0.889562861259507,0.950398762994984,0.999114145294913,0.951241424686716,3.47911951347817e-05,0.0024535033839971,4.11121228767088,0.000845739606934458,0.0596422451012502,99.939512015292,Wood,1,384,Primiparous,Group1
1523_1,321,4.92960730710785,4.92957059394981,0.058922961060354,1.52633437085724,30.9625955125566,1.2172597002449,24.6928330069977,1.53351716051092,1.22874328232268,1.88374597546975,0.121841107526207,0.478619442591918,0.254567818779756,1.3478559730656e-09,2.02438235489633e-07,2.32969640787407,5.78554291713161e-08,8.6894677391222e-06,99.9999912526768,Wood,1,358,Primiparous,Group1
1603_3,314,31.1218936061942,31.1489906874693,0.91401496048267,2.095409965465,6.73291282329927,1.69213208338456,5.43711158709114,2.10549218870896,1.70845490090917,0.924921634770824,0.954597686380739,0.998015352437132,0.956495993823775,0.000734251813626579,0.015721628916559,4.37428704263986,0.0167227238406163,0.358063070212549,99.6252142059467,Wood,3,357,Multiparous,Group1
1703_1,441,44.569159010292,44.5648097262494,0.903901967014537,1.65253817227221,3.70780649437565,1.32997650439977,2.98407359244237,1.65818789190594,1.3390859325121,1.08641842000762,0.95012239254971,0.999083438022716,0.950994037525129,1.89162716825085e-05,0.0014336671471945,2.72942982739791,0.000692679831529279,0.0524983112240889,99.9468090089442,Wood,1,499,Primiparous,Group2
1789_2,304,50.6217159225391,50.6077398636525,0.960729789992624,1.81413363029056,3.583706315026,1.44696365000083,2.85838522782389,1.82315174864935,1.46138521461878,1.24495597088778,0.980275175297627,0.999935597701174,0.980338311338505,0.000195330222000868,0.00606485008442843,3.28482064824478,0.00593513900680636,0.184281407852821,99.809783453141,Wood,2,347,Multiparous,Group1
1877_5,365,7.88078944949655,7.82744823920898,0.894229452383667,1.46359812769344,18.5717197125084,1.16341106527537,14.7626208355267,1.46965024776777,1.17305259344063,1.75393765001639,0.94566931625626,0.999380533039371,0.946255490268796,0.00284528471494287,0.00914616604442314,2.13012802862837,0.132825677667434,0.426968062819602,99.4402062595132,Wood,5,412,Multiparous,Group2
1971_3,431,20.275794953398,20.2559615156387,0.943694082304823,1.51900766671371,7.49172927722444,1.20579068960448,5.94694655561409,1.52432199548355,1.21424249350358,1.7647803233467,0.971456946772796,0.999822161211418,0.971629740228749,0.000393365253351715,0.00406881333685642,2.30292211294484,0.0170481031180991,0.176338781181073,99.8066131157009,Wood,3,482,Multiparous,Group2
1024_1,346,13.8552324110362,13.8688679171309,0.78141883892485,1.56388731953133,11.2873409347189,1.26473912212558,9.12824184109802,1.57071158752267,1.27580098033659,1.52402555484294,0.875757573278938,0.989648565464771,0.88491774134756,0.000185927026459309,0.00424193208970888,2.44131568907474,0.00760206549852039,0.173441409785037,99.8189565247166,Wood,1,393,Primiparous,Group1
1104_6,330,18.6564815323709,18.6889089328967,0.87724019382672,1.85077082228012,9.92025650211075,1.47741681055332,7.91905380438348,1.8592412135466,1.49097109321895,1.21761983432453,0.933503499172545,0.995920729987884,0.937327109542043,0.00105153630485843,0.0156706451704961,3.40863045512806,0.0306986292045286,0.45748998228793,99.5118113885075,Wood,6,370,Multiparous,Group1
1181_3,316,33.0051102572778,32.9818165730266,0.974371565386301,1.56402042473808,4.73872201167152,1.26823373334361,3.84253748421871,1.57149785584873,1.28038932823189,1.63936219808259,0.987206640904439,0.999985859632204,0.987220600566827,0.000542595725993296,0.00620335008082939,2.43941394319106,0.0221815314867085,0.253595446018483,99.7242230224953,Wood,3,357,Multiparous,Group1
1346_2,308,38.8281700331074,38.8211793065832,0.936314494723957,1.67142657779328,4.30467512728031,1.32196943822308,3.40466583178111,1.67962659387096,1.33497241630396,1.62300316372818,0.967537287762196,0.999657330798018,0.967868946641766,4.88702573367614e-05,0.00175765087037581,2.79186028382605,0.00174932304919485,0.0629155512482419,99.9353351257024,Wood,2,347,Multiparous,Group1
1414_2,313,8.50800306393787,8.54426054553601,0.807589942465845,1.58643577467724,18.6463940216656,1.2294557866562,14.450579970609,1.59409359443724,1.24135374588191,1.82670479460423,0.891497650812859,0.990766988425923,0.899805566018325,0.00131460497183933,0.00956884677320932,2.50589501543071,0.0522336387165032,0.38020218696273,99.5675641743208,Wood,2,355,Multiparous,Group1
1459_1,393,27.872286639844,27.9308360178413,0.852309556115066,3.18742574117335,11.4358243453799,2.56388308860482,9.19868226720838,3.19966158555482,2.58360526620947,0.432960535731702,0.918633244861402,0.994173860636653,0.924016694899949,0.00342802966387179,0.0479988309184933,10.1082559949121,0.033741502688914,0.472444185524305,99.4938143117867,Wood,1,440,Primiparous,Group2
1525_4,411,6.38097806902041,6.38977691575453,0.675707103375749,1.36777706123427,21.4352258609823,1.10665325221417,17.3430035371373,1.37279644346456,1.11479040848045,2.14312946745384,0.805351802095617,0.97847223241188,0.823070676324119,7.7419703850468e-05,0.000828785720491684,1.86990788381432,0.0041382895444183,0.0443008060105514,99.951560904445,Wood,4,460,Multiparous,Group2
1607_2,358,17.3312377688712,17.3784917128191,0.918443658299264,1.70845031882114,9.85763591501643,1.35291983616365,7.80625050677936,1.71565393609293,1.36435296153968,1.31891714459923,0.956709794879992,0.997678198426198,0.958936254585062,0.00223293521862799,0.0214553712865914,2.89511418537485,0.0765017579928714,0.735074447355688,99.1884237946517,Wood,2,404,Multiparous,Group2
1705_3,334,37.6964757279618,37.7199511521187,0.987178959755344,1.71304643488159,4.5443145593871,1.32444542049091,3.51344627027955,1.72079197446184,1.33644945753463,1.27447133906224,0.993562218729335,0.999945520109418,0.993616350839409,0.000551095539347332,0.00347619070656249,2.93050080181465,0.0187796989093247,0.11845825298813,99.8627620481034,Wood,3,378,Multiparous,Group1
1797_2,367,26.4684662817018,26.458187975636,0.921701311289614,1.5369485356318,5.80671550544025,1.22714509101947,4.63625310948911,1.54326911830702,1.23725892418722,1.57164158641066,0.959861756119495,0.999520847030376,0.960321897208337,0.000105643575581454,0.00259336006996562,2.3595117975352,0.00447223319479569,0.10978529387256,99.885742472933,Wood,2,418,Multiparous,Group2
1898_4,312,27.7096705739661,27.7074764382633,0.927728625382278,1.34189700969144,4.84270286111661,1.06439992454013,3.84125795252204,1.34839533830142,1.07473390439004,1.98091420724685,0.962853061166976,0.999399805456869,0.963431307380347,4.81423148232272e-06,0.00015795936567503,1.80052481102169,0.000267355177180376,0.00877216942151941,99.9909604754017,Wood,4,355,Multiparous,Group1
1975_1,376,40.4198645690336,40.4149241771715,0.926595355245702,1.63286915264872,4.0397689850245,1.26565224786259,3.1312629603223,1.63942249999898,1.27583175655853,1.5953928091873,0.96232402725156,0.999486472400607,0.962818461104542,2.44074717513808e-05,0.00116395984804562,2.66507330235197,0.000915419218939061,0.0436551243745297,99.9554294564067,Wood,1,427,Primiparous,Group2
1025_4,376,24.5763303321514,24.5932886383128,0.891833565102124,1.99082546905501,8.10058068942278,1.55161752736689,6.31346302070583,1.99881543615757,1.56409702490604,0.896123982542333,0.94245880942022,0.9975675179508,0.94475691365354,0.000287584147863146,0.00542868735656445,3.95766977673367,0.00725602160281584,0.136970945814823,99.8557730325821,Wood,4,426,Multiparous,Group2
1112_1,323,35.8913108564311,35.8878433967896,0.813661962525436,2.36555102660469,6.59087386378039,1.85598261339503,5.1711196083619,2.3766136794351,1.87338245039561,0.719725661974963,0.898422957004686,0.995278400548654,0.902685074356506,1.20232763653734e-05,0.000622614719327055,5.59519702147483,0.000214861294925212,0.0111264018865422,99.9886587368184,Wood,1,365,Primiparous,Group1
1183_4,311,34.8246902799311,34.8369652070355,0.945969885619384,1.69126801745293,4.85651991118376,1.29647645422304,3.72286571338204,1.69948475254524,1.3091044716343,1.28827769410308,0.972189676589202,0.999345848903466,0.972826051817735,0.000150673835419032,0.00368900393969538,2.85654782908405,0.00526760220626469,0.128968677525308,99.8657637202688,Wood,4,357,Multiparous,Group1
1369_1,316,27.1868441864825,27.1886851931184,0.714700235586449,1.87190400542897,6.88533024498552,1.52110528738479,5.59500498458404,1.88085339830451,1.53568457128944,0.95630669536263,0.834063347594086,0.985326824728843,0.84648395503047,3.389305433374e-06,0.000286133670157279,3.50373508256543,9.67260740125622e-05,0.00816585790250466,99.9917374160235,Wood,1,357,Primiparous,Group1
1416_3,308,17.6307526051351,17.6430909609068,0.855646610270069,1.53794845579398,8.72310156145031,1.25502033466808,7.11835939608468,1.54549362842179,1.26736479697629,1.51212547257151,0.921641148110874,0.995681831629517,0.92563820975073,0.000152235023147899,0.00346088357746319,2.36167233407849,0.0064362220202837,0.146319911346985,99.8472438666327,Wood,3,352,Multiparous,Group1
1495_1,361,27.6586561699364,27.655504774306,0.847010409763859,1.48215437709908,5.35873604267916,1.18334740815475,4.27839805695616,1.48835156528658,1.19326372721749,1.85540272558531,0.91820156461082,0.997159976457849,0.920816705733108,9.93129441966465e-06,0.000611730534341236,2.19615993572522,0.000452083831670965,0.0278466705576181,99.9717012456108,Wood,1,410,Primiparous,Group2
1528_3,351,43.2829085058787,43.3332527037347,0.943179509961843,2.56080431274134,5.91643307055838,2.10186289701334,4.85610364360765,2.57181857566897,2.11998240474622,0.547398577623194,0.970358326722474,0.998769967183911,0.971553369249232,0.00253453825775969,0.0452592094497042,6.50992498044713,0.0386496945481668,0.690166982237135,99.2711833232142,Wood,3,398,Multiparous,Group1
1642_1,331,24.3206292967368,24.3125574425248,0.923957664998775,1.5101868493585,6.20948919920066,1.21781285080611,5.00732458830538,1.5170774715252,1.22895138297811,1.77782950661407,0.96098880179705,0.999477220647092,0.961491449674937,6.51548304194661e-05,0.00136151995005479,2.2792376451949,0.00285683560920398,0.0596983930572253,99.9374447713338,Wood,1,374,Primiparous,Group1
1719_5,377,13.8046332621403,14.1000241899599,0.94558616872036,2.24357057802344,16.252301205107,1.82761627886014,13.2391512628766,2.2525508830791,1.84227630248736,0.733723698675256,0.970872399769753,0.996538141506872,0.974245098438169,0.087255800238098,0.217592057822662,4.72876108051163,1.73346402755802,4.32278431793259,93.9437516545087,Wood,5,431,Multiparous,Group2
1807_2,345,22.6076445400957,22.5999692989974,0.924130701214153,1.38992471013967,6.14802974133187,1.0948850942614,4.84298615151864,1.39600756069039,1.10448934947421,1.69930511604798,0.961081800313833,0.999488975988596,0.961573187301266,5.89093259168882e-05,0.00125225541808244,1.93057953511285,0.00304930946255154,0.0648202001373692,99.9321304903999,Wood,2,392,Multiparous,Group1
1917_1,358,22.844747752162,22.8608966820515,0.877516908697879,1.71459583795622,7.50542687779932,1.35216231600144,5.91891987896201,1.72182536758103,1.36358903979864,1.4121312993054,0.934079548865582,0.996587604031679,0.937277912234487,0.00026078793657495,0.00666167709802478,2.9329164225022,0.00887082410129817,0.226600074115163,99.7645291017834,Wood,1,408,Primiparous,Group2
1978_2,281,28.3190476148701,28.3867232099869,0.892359496090596,2.95026717192598,10.4179604203103,2.34445007472909,8.27870381311141,2.96614316370682,2.3697498956794,0.531821314799101,0.942108415352738,0.996484262057149,0.945432307588926,0.00457998617441926,0.0535623338421967,8.6459340657275,0.0526188646726554,0.615370677696753,99.3320104576303,Wood,2,316,Multiparous,Group1
1035_2,345,24.3883814638953,24.3515479456338,0.964022147546304,1.62027253060654,6.64362468253665,1.27199735333989,5.21558741084544,1.62736347271528,1.28315522486041,1.49040545565991,0.982014127755502,0.999974536825631,0.982039133589198,0.00135670806751548,0.0110867854790066,2.61283957989159,0.0516785439727348,0.422308191873843,99.5260132641532,Wood,2,392,Multiparous,Group1
1117_1,376,29.9896622262614,29.9762727369235,0.954600981085475,1.58227891718889,5.27608115506989,1.25278762194287,4.17739823973685,1.58862922598889,1.26286366179764,1.66108495272904,0.97706990177062,0.999877039033833,0.977190058004281,0.000179278424728313,0.00299758661442403,2.50042970674128,0.00716080660392335,0.119730737577202,99.8731084558187,Wood,1,421,Primiparous,Group2
1206_3,330,11.7768872845715,11.7742176326928,0.724079784379622,1.36191925425419,11.5643397219093,1.07687855659561,9.14399985814918,1.36815232688426,1.08675817638089,1.84651387804681,0.84193987362618,0.988271613186781,0.851931657645473,7.12704115326355e-06,0.00019874097610591,1.85461818709103,0.000384243515369303,0.0107148155405126,99.9889009409441,Wood,3,371,Multiparous,Group1
1375_2,380,26.3539058355172,26.3224412925602,0.967961247417726,1.61666618740463,6.13444624677171,1.30243028465501,4.94207687006199,1.62308580043315,1.3127944513764,1.66085759511592,0.983971816560271,0.999976736254772,0.983994707962463,0.000990017463494238,0.00846302318842375,2.60415652084552,0.0378793174802674,0.323805946882707,99.6383147356372,Wood,2,425,Multiparous,Group2
1422_1,448,21.8007395321983,22.0092523734632,0.905429454506043,3.17183934665089,14.5492282129525,2.52287898655563,11.5724468100245,3.18251298090023,2.5398871594987,0.37066277537866,0.948292644395225,0.994896905765328,0.953156692819089,0.0434776049723533,0.240244764145451,9.77684247184496,0.432158687505589,2.38798484919323,97.1798564633014,Wood,1,504,Primiparous,Group2
1509_1,307,16.3566061625645,16.4270889002595,0.888508637780307,1.97146864265522,12.0530421962921,1.5865074449736,9.69949040287252,1.98117240256032,1.60216376844374,0.95050926812725,0.939259177024648,0.995220791504931,0.943769648948289,0.00496781631297446,0.0463976588877386,3.83532313377212,0.127816164678223,1.19375806903143,98.6784257662904,Wood,1,349,Primiparous,Group1
1529_3,376,21.7210229121975,21.7695309264181,0.958194628320795,1.77628845500116,8.17773850790277,1.3838181705243,6.37087017548889,1.78341740052689,1.39494807538107,1.02753102716701,0.978461915059095,0.999337914653823,0.97911016955465,0.0023530274436185,0.0157920296362408,3.13705561829057,0.0745761580867518,0.50050793154026,99.4249159103733,Wood,3,421,Multiparous,Group2
1665_5,428,32.689845518372,32.6446640426807,0.970335052088188,1.84138227446101,5.63288766056154,1.50217849822201,4.59524501997958,1.84786984220735,1.51278211115063,1.37886408777263,0.985208872938851,0.999989263132127,0.985219451109923,0.00204136574564811,0.0190162341120814,3.36963108084145,0.0602050479381423,0.560836924378443,99.378958027683,Wood,5,484,Multiparous,Group2
1722_3,358,19.4398340075734,19.4522796861415,0.846690378926422,1.62180506459548,8.34268988080689,1.28741748405627,6.62257447031036,1.62864334537315,1.29829706842857,1.43364782006248,0.916212979377237,0.995061944507024,0.920759742079323,0.000154894915020618,0.00414538217241026,2.62595139046013,0.0058889769724979,0.157604012709377,99.8365070103181,Wood,3,408,Multiparous,Group2
1836_1,317,46.4542721534177,46.423503428351,0.975464891980414,1.83685795331342,3.95412061832999,1.4690438933637,3.16234401114305,1.84561189306662,1.48307934457418,1.17014820024635,0.987787349375177,0.99999482697618,0.987792459249098,0.000946714442229307,0.0147978106126524,3.35830261559589,0.0280587200701267,0.438577470787748,99.5333638091426,Wood,1,361,Primiparous,Group1
1925_2,315,29.5172011114116,29.5270123469078,0.96583538752486,1.89178614580259,6.4090973214639,1.42748120693411,4.83609947144424,1.90085951270511,1.44120698777001,1.36738381957396,0.982685038811125,0.999797153327007,0.982884413644369,9.62603419630342e-05,0.000828743231549412,3.57792981787706,0.00268969675400292,0.0231566596829289,99.9741536435618,Wood,2,351,Multiparous,Group1
1039_7,391,18.987805481079,19.0072424684747,0.974960968727845,1.49534561710538,7.87529458628308,1.18259400858947,6.2281763406935,1.50111546085654,1.19173777669712,1.62826186981045,0.987334865504142,0.999855920803557,0.987477140417039,0.000377796479018809,0.00157265369840189,2.23410806441884,0.0168956436762578,0.0703315091325255,99.9127728471909,Wood,7,442,Multiparous,Group2
1135_6,315,40.6412801205018,40.6316537822456,0.965099308637496,1.5522634955628,3.81942569466395,1.2495707386685,3.07463430030626,1.55970844712663,1.26158584192493,1.77217974410789,0.982455380561274,0.999929135643536,0.982525006563575,9.26663882221783e-05,0.00225460629320072,2.40717468697538,0.00384584119894785,0.0935706887486436,99.9025834700511,Wood,6,359,Multiparous,Group1
1215_8,311,17.5390809220686,17.5604945080827,0.906738741686974,1.59748857576007,9.10816583182545,1.20319645800483,6.86008841256274,1.60524969954681,1.21491590402436,1.60223053397077,0.950714747515576,0.997953781304654,0.952664106620929,0.000458541665982433,0.00583390827961658,2.54567729973832,0.0179681466067231,0.228604131390629,99.7534277220022,Wood,8,356,Multiparous,Group1
1376_7,338,31.2595190421568,31.2496827963008,0.943147983797786,1.62614103685993,5.20206671979471,1.28221337091449,4.10183333014588,1.63340603671002,1.29369587871372,1.68648492083143,0.971116322645327,0.999753209328512,0.971356044255743,9.67517325393356e-05,0.00211082418388579,2.64212709584346,0.00365883084212424,0.0798243961488042,99.9165167730088,Wood,7,385,Multiparous,Group1
1428_3,316,19.5364748367326,19.5300743311706,0.946014284829468,1.38394205627271,7.08388830553304,1.08066456183691,5.5315228098625,1.39055855003662,1.09102236913886,1.84117973603446,0.97253813404596,0.999714324254948,0.972816043994127,4.0966471450131e-05,0.000459045928692555,1.91479560272017,0.00213891114910516,0.0239673669729419,99.973893721877,Wood,3,362,Multiparous,Group1
1512_1,345,29.1357826349355,29.1339977606999,0.796174967241249,1.53591335979616,5.27157062860056,1.23973719549935,4.25503310150602,1.54263511339787,1.25061208317917,1.43724347258505,0.887814508236237,0.994233065570641,0.892964174075899,3.1857760368331e-06,0.000288080383805948,2.35873858264049,0.000135046024892529,0.0122118159697067,99.9876531380054,Wood,1,388,Primiparous,Group1
